CCC_CODE,BASE_CLASS,CONN_PHASE,MET_STATUS,DIS_STAT,CON_TYPE,TYPE,COUNT,UNIT
3153101,C,1,DEF    ,Live,C  ,DEF_OTH    ,109,24661
3153101,C,1,DEF    ,TD  ,C  ,DEF_OTH    ,1,131
3153101,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1444,332551
3153101,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,5,1380
3153101,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,2,1053
3153101,C,1,HEALTHY,Live,C  ,,2,709
3153101,C,1,HEALTHY,TD  ,C  ,,1,0
3153101,C,3,HEALTHY,Live,OTH,2.0_norm   ,1,0
3153101,C,3,HEALTHY,Live,C  ,5.100_count,2,38
3153101,C,3,HEALTHY,Live,C  ,7.500_count,3,723
3153101,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,21,142344
3153101,C,3,DEF    ,Live,C  ,,1,1320
3153101,D,1,DEF    ,Live,D  ,11_count   ,126,582
3153101,D,1,DEF    ,PD  ,D  ,11_count   ,1,0
3153101,D,1,HEALTHY,Live,D  ,11_count   ,1,0
3153101,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,1,0
3153101,D,1,HEALTHY,Live,D  ,2.0_norm   ,275,0
3153101,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,1,0
3153101,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,27,0
3153101,D,1,DEF    ,Live,D  ,25_count   ,153,2700
3153101,D,1,HEALTHY,Live,D  ,3.0_adv    ,231,0
3153101,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,8,0
3153101,D,1,HEALTHY,Live,D  ,4.0_temp   ,19,0
3153101,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,63,0
3153101,D,1,HEALTHY,Live,D  ,5.11_count ,229,1199
3153101,D,1,DEF    ,Live,D  ,50_count   ,373,14853
3153101,D,1,HEALTHY,Live,D  ,7.25_count ,475,8851
3153101,D,1,DEF    ,Live,D  ,DEF_OTH    ,942,124689
3153101,D,1,HEALTHY,Live,D  ,DEF_OTH    ,1,10953
3153101,D,1,HEALTHY,DD  ,D  ,HEALTHY_OTH,1,300
3153101,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,11811,1557039
3153101,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,2,7258
3153101,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,12,2393
3153101,D,1,HEALTHY,DD  ,D  ,,1,100
3153101,D,1,HEALTHY,Live,D  ,,5,485
3153101,D,1,HEALTHY,TD  ,D  ,,2,100
3153101,D,3,DEF    ,Live,D  ,,1,77
3153101,D,3,HEALTHY,Live,D  ,,4,7527
3153101,I,1,HEALTHY,Live,I  ,,2,482
3153101,I,3,DEF    ,Live,I  ,100_count  ,1,3
3153101,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,1,0
3153101,I,3,HEALTHY,Live,I  ,2.0_norm   ,6,0
3153101,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,1,0
3153101,I,3,HEALTHY,Live,I  ,3.0_adv    ,3,0
3153101,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,4,0
3153101,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,1,0
3153101,I,3,HEALTHY,Live,I  ,5.100_count,55,2843
3153101,I,3,HEALTHY,Live,I  ,7.500_count,89,20829
3153101,I,3,HEALTHY,TD  ,I  ,7.500_count,1,183
3153101,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,67,96226
3153103,C,1,DEF    ,Live,C  ,11_count   ,4,16
3153103,C,1,HEALTHY,Live,C  ,2.0_norm   ,187,0
3153103,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,3,0
3153103,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,6,0
3153103,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3153103,C,1,DEF    ,Live,C  ,25_count   ,1,17
3153103,C,1,HEALTHY,Live,C  ,3.0_adv    ,9,0
3153103,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,5,0
3153103,C,1,HEALTHY,Live,C  ,4.0_temp   ,2,0
3153103,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,27,0
3153103,C,1,HEALTHY,Live,C  ,5.11_count ,86,449
3153103,C,1,HEALTHY,PD  ,C  ,5.11_count ,1,1
3153103,C,1,HEALTHY,Live,OTH,5.11_count ,1,8
3153103,C,1,DEF    ,Live,C  ,50_count   ,7,275
3153103,C,1,HEALTHY,Live,C  ,7.25_count ,140,2570
3153103,C,1,DEF    ,Live,C  ,DEF_OTH    ,24,10200
3153103,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1559,547770
3153103,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,7,1424
3153103,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,3,709
3153103,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,2,1899
3153103,C,1,HEALTHY,Live,C  ,,4,1666
3153103,C,3,HEALTHY,Live,C  ,2.0_norm   ,8,0
3153103,C,3,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3153103,C,3,HEALTHY,Live,C  ,5.100_count,6,327
3153103,C,3,DEF    ,Live,C  ,500_count  ,1,473
3153103,C,3,HEALTHY,Live,C  ,7.500_count,35,11070.3
3153103,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,138,789020
3153103,C,3,HEALTHY,TD  ,C  ,HEALTHY_OTH,1,1546
3153103,C,3,DEF    ,Live,C  ,,2,18787
3153103,D,1,DEF    ,Live,D  ,11_count   ,34,181
3153103,D,1,HEALTHY,Live,D  ,2.0_norm   ,531,0
3153103,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,3,0
3153103,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,9,0
3153103,D,1,DEF    ,Live,D  ,25_count   ,16,321
3153103,D,1,HEALTHY,Live,D  ,3.0_adv    ,58,0
3153103,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,22,0
3153103,D,1,HEALTHY,Live,D  ,4.0_temp   ,15,0
3153103,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,72,0
3153103,D,1,HEALTHY,Live,D  ,5.11_count ,300,1598
3153103,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,4
3153103,D,1,DEF    ,Live,D  ,50_count   ,64,2477
3153103,D,1,HEALTHY,Live,D  ,7.25_count ,284,5093
3153103,D,1,HEALTHY,TD  ,D  ,7.25_count ,1,20
3153103,D,1,DEF    ,Live,D  ,DEF_OTH    ,554,131704
3153103,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,17052,4674002
3153103,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,4,558
3153103,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,16,5049
3153103,D,1,DEF    ,Live,D  ,,1,368
3153103,D,1,HEALTHY,Live,D  ,,12,11283
3153103,D,3,DEF    ,Live,D  ,,3,2434
3153103,D,3,HEALTHY,Live,D  ,,52,83043
3153103,I,3,DEF    ,Live,I  ,100_count  ,2,73
3153103,I,3,HEALTHY,Live,I  ,2.0_norm   ,27,0
3153103,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,1,0
3153103,I,3,DEF    ,Live,I  ,250_count  ,1,187
3153103,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,2,0
3153103,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,4,0
3153103,I,3,HEALTHY,Live,I  ,5.100_count,56,2801
3153103,I,3,HEALTHY,PD  ,I  ,5.100_count,1,84
3153103,I,3,HEALTHY,TD  ,I  ,5.100_count,1,55
3153103,I,3,HEALTHY,Live,I  ,7.500_count,117,28657
3153103,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,286,1083330
3153103,I,3,HEALTHY,PD  ,I  ,HEALTHY_OTH,1,35023
3153103,I,3,HEALTHY,TD  ,I  ,HEALTHY_OTH,3,8087
3153103,I,3,DEF    ,Live,I  ,,2,7240
3153103,I,3,HEALTHY,Live,I  ,,5,3052
3153104,C,1,DEF    ,Live,C  ,11_count   ,8,47
3153104,C,1,HEALTHY,Live,C  ,2.0_norm   ,314,0
3153104,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,1,0
3153104,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3153104,C,1,DEF    ,Live,C  ,25_count   ,12,232
3153104,C,1,HEALTHY,Live,C  ,3.0_adv    ,51,0
3153104,C,1,HEALTHY,Live,C  ,4.0_temp   ,3,0
3153104,C,1,HEALTHY,Live,C  ,5.11_count ,106,567
3153104,C,1,DEF    ,Live,C  ,50_count   ,22,908
3153104,C,1,HEALTHY,Live,C  ,7.25_count ,164,3004
3153104,C,1,DEF    ,Live,C  ,DEF_OTH    ,64,14270
3153104,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1735,391527
3153104,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,4,2968
3153104,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,6,1546
3153104,C,1,HEALTHY,Live,C  ,,4,2304
3153104,C,3,HEALTHY,Live,C  ,2.0_norm   ,2,0
3153104,C,3,HEALTHY,Live,C  ,5.100_count,11,447
3153104,C,3,HEALTHY,Live,C  ,7.500_count,3,926
3153104,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,41,353912
3153104,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,1,5479
3153104,C,3,DEF    ,Live,C  ,,2,2901
3153104,C,3,HEALTHY,Live,C  ,,2,46667
3153104,D,1,DEF    ,Live,D  ,11_count   ,72,334
3153104,D,1,DEF    ,PD  ,D  ,11_count   ,2,0
3153104,D,1,HEALTHY,Live,D  ,2.0_norm   ,918,0
3153104,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,5,0
3153104,D,1,DEF    ,Live,D  ,25_count   ,80,1430
3153104,D,1,HEALTHY,Live,D  ,3.0_adv    ,55,0
3153104,D,1,HEALTHY,Live,D  ,4.0_temp   ,2,0
3153104,D,1,HEALTHY,Live,D  ,5.11_count ,277,1445
3153104,D,1,DEF    ,Live,D  ,50_count   ,220,8495
3153104,D,1,HEALTHY,Live,D  ,7.25_count ,494,9170
3153104,D,1,DEF    ,Live,D  ,DEF_OTH    ,896,127188
3153104,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,18001,2772512
3153104,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,5,407
3153104,D,1,DEF    ,Live,D  ,,2,789
3153104,D,1,HEALTHY,Live,D  ,,11,2308
3153104,D,1,HEALTHY,PD  ,D  ,,1,50
3153104,D,3,HEALTHY,Live,D  ,,2,3124
3153104,I,3,DEF    ,Live,I  ,100_count  ,3,150
3153104,I,3,HEALTHY,Live,I  ,2.0_norm   ,76,0
3153104,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,1,0
3153104,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,14,0
3153104,I,3,DEF    ,Live,I  ,250_count  ,3,550
3153104,I,3,HEALTHY,Live,I  ,4.0_temp   ,33,0
3153104,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,11,0
3153104,I,3,HEALTHY,Live,I  ,5.100_count,46,2421
3153104,I,3,HEALTHY,Live,I  ,7.500_count,112,30488
3153104,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,108,303428
3153104,I,3,DEF    ,Live,I  ,,1,1596
3153104,I,3,HEALTHY,Live,I  ,,3,0
3153105,C,1,DEF    ,Live,C  ,11_count   ,13,74
3153105,C,1,DEF    ,PD  ,C  ,11_count   ,2,0
3153105,C,1,HEALTHY,DD  ,C  ,2.0_norm   ,2,0
3153105,C,1,HEALTHY,Live,C  ,2.0_norm   ,172,0
3153105,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,14,0
3153105,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,4,0
3153105,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3153105,C,1,DEF    ,Live,C  ,25_count   ,15,268
3153105,C,1,HEALTHY,DD  ,C  ,4.0_temp   ,4,0
3153105,C,1,HEALTHY,Live,C  ,4.0_temp   ,8,0
3153105,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,4,0
3153105,C,1,HEALTHY,Live,C  ,5.11_count ,115,672
3153105,C,1,HEALTHY,PD  ,C  ,5.11_count ,1,10
3153105,C,1,DEF    ,Live,C  ,50_count   ,14,530
3153105,C,1,HEALTHY,Live,C  ,7.25_count ,169,3047
3153105,C,1,DEF    ,Live,C  ,DEF_OTH    ,64,20236
3153105,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1430,401897
3153105,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,19,6616
3153105,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,9,2477
3153105,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,1,71
3153105,C,1,HEALTHY,Live,C  ,,2,1400
3153105,C,3,HEALTHY,Live,C  ,2.0_norm   ,1,0
3153105,C,3,HEALTHY,Live,C  ,5.100_count,1,16.13
3153105,C,3,HEALTHY,Live,C  ,7.500_count,3,866
3153105,C,3,HEALTHY,PD  ,C  ,7.500_count,1,104
3153105,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,37,227563
3153105,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,2,3770
3153105,C,3,DEF    ,Live,C  ,,2,1786
3153105,C,3,HEALTHY,Live,C  ,,1,4182
3153105,C,3,HEALTHY,PD  ,C  ,,1,104
3153105,C,3,HEALTHY,Live,OTH,,1,0
3153105,D,1,DEF    ,Live,D  ,11_count   ,53,188
3153105,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,1,0
3153105,D,1,HEALTHY,Live,D  ,2.0_norm   ,250,0
3153105,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,17,0
3153105,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,3,0
3153105,D,1,DEF    ,Live,D  ,25_count   ,27,481
3153105,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,4,0
3153105,D,1,HEALTHY,Live,D  ,4.0_temp   ,7,0
3153105,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,2,0
3153105,D,1,HEALTHY,Live,D  ,5.11_count ,159,840
3153105,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,10
3153105,D,1,DEF    ,Live,D  ,50_count   ,80,3160
3153105,D,1,HEALTHY,Live,D  ,7.25_count ,297,5515.01
3153105,D,1,HEALTHY,TD  ,D  ,7.25_count ,3,51
3153105,D,1,DEF    ,Live,D  ,DEF_OTH    ,452,69426
3153105,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,11454,1942674
3153105,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,2,112
3153105,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,17,2700
3153105,D,1,HEALTHY,Live,D  ,,6,2298
3153105,D,3,HEALTHY,Live,D  ,,8,5178
3153105,I,3,DEF    ,Live,I  ,100_count  ,1,51
3153105,I,3,HEALTHY,Live,I  ,2.0_norm   ,5,0
3153105,I,3,HEALTHY,Live,I  ,5.100_count,47,2625
3153105,I,3,HEALTHY,Live,I  ,7.500_count,75,17881
3153105,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,83,219877
3153105,I,3,HEALTHY,TD  ,I  ,HEALTHY_OTH,2,9370
3153105,I,3,DEF    ,Live,I  ,,2,1152
3153401,C,1,DEF    ,Live,C  ,11_count   ,6,19
3153401,C,1,DEF    ,PD  ,C  ,11_count   ,1,3
3153401,C,1,HEALTHY,Live,C  ,2.0_norm   ,331,0
3153401,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,1,0
3153401,C,1,DEF    ,Live,C  ,25_count   ,7,120
3153401,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,1,0
3153401,C,1,HEALTHY,Live,C  ,5.11_count ,183,819
3153401,C,1,DEF    ,Live,C  ,50_count   ,12,390
3153401,C,1,HEALTHY,Live,C  ,7.25_count ,183,3177
3153401,C,1,DEF    ,Live,C  ,DEF_OTH    ,97,30700
3153401,C,1,DEF    ,Live,OTH,DEF_OTH    ,4,5585
3153401,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,2393,750877
3153401,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,6,4587
3153401,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,6,7438
3153401,C,1,HEALTHY,Live,DTW,HEALTHY_OTH,2,1513
3153401,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,21,15046
3153401,C,1,DEF    ,Live,C  ,,1,192
3153401,C,1,HEALTHY,Live,C  ,,6,13207
3153401,C,1,HEALTHY,PD  ,C  ,,2,0
3153401,C,3,HEALTHY,Live,C  ,2.0_norm   ,17,0
3153401,C,3,HEALTHY,Live,OTH,2.0_norm   ,4,0
3153401,C,3,DEF    ,Live,OTH,250_count  ,1,230
3153401,C,3,HEALTHY,Live,C  ,5.100_count,15,725
3153401,C,3,HEALTHY,Live,OTH,5.100_count,2,88
3153401,C,3,DEF    ,Live,OTH,500_count  ,1,454
3153401,C,3,HEALTHY,Live,C  ,7.500_count,20,5747
3153401,C,3,HEALTHY,Live,OTH,7.500_count,2,526
3153401,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,204,1035864
3153401,C,3,HEALTHY,TD  ,C  ,HEALTHY_OTH,1,5993
3153401,C,3,HEALTHY,Live,DTW,HEALTHY_OTH,2,2116
3153401,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,47,180412
3153401,C,3,DEF    ,Live,C  ,,7,35059
3153401,C,3,DEF    ,Live,OTH,,2,7460
3153401,D,1,DEF    ,Live,D  ,11_count   ,14,51
3153401,D,1,HEALTHY,Live,D  ,2.0_norm   ,543,0
3153401,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,4,0
3153401,D,1,DEF    ,Live,D  ,25_count   ,4,81
3153401,D,1,HEALTHY,Live,D  ,5.11_count ,230,991
3153401,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,7
3153401,D,1,DEF    ,Live,D  ,50_count   ,7,275
3153401,D,1,HEALTHY,Live,D  ,7.25_count ,173,3101
3153401,D,1,DEF    ,Live,D  ,DEF_OTH    ,267,98922
3153401,D,1,DEF    ,PD  ,D  ,DEF_OTH    ,1,251
3153401,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,8304,3470290
3153401,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,13,4290
3153401,D,1,DEF    ,Live,D  ,,1,3908
3153401,D,1,HEALTHY,Live,D  ,,9,2448
3153401,D,3,DEF    ,Live,D  ,,3,762
3153401,D,3,HEALTHY,Live,D  ,,105,83383
3153401,D,3,HEALTHY,Live,OTH,,1,2436
3153401,I,3,DEF    ,Live,I  ,100_count  ,1,69
3153401,I,3,HEALTHY,Live,I  ,2.0_norm   ,3,0
3153401,I,3,HEALTHY,Live,I  ,5.100_count,21,1361
3153401,I,3,DEF    ,Live,I  ,500_count  ,1,460
3153401,I,3,HEALTHY,Live,I  ,7.500_count,42,9761
3153401,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,45,101448
3153401,I,3,DEF    ,Live,I  ,,1,781
3153402,C,1,DEF    ,Live,C  ,11_count   ,3,16
3153402,C,1,HEALTHY,Live,C  ,2.0_norm   ,117,0
3153402,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,3,0
3153402,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,2,0
3153402,C,1,DEF    ,Live,C  ,25_count   ,4,56
3153402,C,1,HEALTHY,Live,C  ,5.11_count ,46,213
3153402,C,1,DEF    ,Live,C  ,50_count   ,4,138
3153402,C,1,HEALTHY,Live,C  ,7.25_count ,47,846
3153402,C,1,HEALTHY,TD  ,C  ,7.25_count ,1,11
3153402,C,1,DEF    ,Live,C  ,DEF_OTH    ,28,7717
3153402,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,688,224090
3153402,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,8,13912
3153402,C,3,HEALTHY,Live,C  ,2.0_norm   ,2,0
3153402,C,3,HEALTHY,TD  ,C  ,2.0_norm   ,1,0
3153402,C,3,HEALTHY,TD  ,C  ,4.0_temp   ,1,0
3153402,C,3,HEALTHY,Live,C  ,5.100_count,3,181
3153402,C,3,HEALTHY,Live,C  ,7.500_count,9,2662.5
3153402,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,68,362121
3153402,C,3,HEALTHY,PD  ,C  ,HEALTHY_OTH,1,7882
3153402,C,3,DEF    ,Live,C  ,,2,7617
3153402,D,1,DEF    ,Live,D  ,11_count   ,4,16
3153402,D,1,DEF    ,PD  ,D  ,11_count   ,1,0
3153402,D,1,HEALTHY,Live,D  ,2.0_norm   ,295,0
3153402,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,7,0
3153402,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,11,0
3153402,D,1,DEF    ,Live,D  ,25_count   ,10,177
3153402,D,1,HEALTHY,DD  ,D  ,4.0_temp   ,3,0
3153402,D,1,HEALTHY,Live,D  ,4.0_temp   ,4,0
3153402,D,1,HEALTHY,PD  ,D  ,4.0_temp   ,1,0
3153402,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,13,0
3153402,D,1,HEALTHY,Live,D  ,5.11_count ,131,579
3153402,D,1,HEALTHY,PD  ,D  ,5.11_count ,2,5
3153402,D,1,HEALTHY,TD  ,D  ,5.11_count ,1,9
3153402,D,1,DEF    ,Live,D  ,50_count   ,6,244
3153402,D,1,HEALTHY,Live,D  ,7.25_count ,105,1800
3153402,D,1,DEF    ,Live,D  ,DEF_OTH    ,326,96495
3153402,D,1,DEF    ,PD  ,D  ,DEF_OTH    ,1,2180
3153402,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,8370,3158257
3153402,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,5,8885
3153402,D,1,DEF    ,PD  ,D  ,,1,0
3153402,D,1,HEALTHY,Live,D  ,,4,13040
3153402,D,1,HEALTHY,PD  ,D  ,,3,3
3153402,D,1,HEALTHY,TD  ,D  ,,1,1544
3153402,D,3,DEF    ,Live,D  ,,1,410
3153402,D,3,HEALTHY,Live,D  ,,56,47435
3153402,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,1,0
3153402,I,3,HEALTHY,Live,I  ,2.0_norm   ,6,0
3153402,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,1,0
3153402,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,1,0
3153402,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,2,0
3153402,I,3,HEALTHY,PD  ,I  ,4.0_temp   ,1,0
3153402,I,3,HEALTHY,Live,I  ,5.100_count,29,1602
3153402,I,3,HEALTHY,Live,I  ,7.500_count,42,10634
3153402,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,92,279910
3153402,I,3,DEF    ,Live,I  ,,1,913
3153403,C,1,DEF    ,Live,C  ,11_count   ,9,38
3153403,C,1,HEALTHY,Live,C  ,2.0_norm   ,216,0
3153403,C,1,HEALTHY,PD  ,C  ,2.0_norm   ,5,0
3153403,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,3,0
3153403,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3153403,C,1,DEF    ,Live,C  ,25_count   ,6,112
3153403,C,1,HEALTHY,Live,C  ,3.0_adv    ,46,0
3153403,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,8,0
3153403,C,1,HEALTHY,Live,C  ,5.11_count ,133,679
3153403,C,1,HEALTHY,TD  ,C  ,5.11_count ,1,3
3153403,C,1,DEF    ,Live,C  ,50_count   ,9,327
3153403,C,1,HEALTHY,Live,C  ,7.25_count ,140,2471
3153403,C,1,DEF    ,Live,C  ,DEF_OTH    ,41,13195
3153403,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,1959,661827
3153403,C,1,HEALTHY,PD  ,C  ,HEALTHY_OTH,3,2762
3153403,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,5,1556
3153403,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,6,2210
3153403,C,1,HEALTHY,Live,C  ,,4,368
3153403,C,3,HEALTHY,Live,C  ,2.0_norm   ,5,0
3153403,C,3,HEALTHY,TD  ,C  ,4.0_temp   ,2,0
3153403,C,3,HEALTHY,Live,C  ,5.100_count,9,242
3153403,C,3,HEALTHY,Live,C  ,7.500_count,28,7380
3153403,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,154,763052.2
3153403,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,3,19921
3153403,C,3,DEF    ,Live,C  ,,3,105356
3153403,C,3,HEALTHY,Live,C  ,,1,7576
3153403,D,1,DEF    ,Live,D  ,11_count   ,9,45
3153403,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,1,0
3153403,D,1,HEALTHY,Live,D  ,2.0_norm   ,555,0
3153403,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,3,0
3153403,D,1,DEF    ,Live,D  ,25_count   ,11,206
3153403,D,1,HEALTHY,Live,D  ,3.0_adv    ,26,0
3153403,D,1,HEALTHY,Live,D  ,4.0_temp   ,2,0
3153403,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,19,0
3153403,D,1,HEALTHY,Live,D  ,5.11_count ,292,1420
3153403,D,1,DEF    ,Live,D  ,50_count   ,5,176
3153403,D,1,HEALTHY,Live,D  ,7.25_count ,193,3432
3153403,D,1,HEALTHY,TD  ,D  ,7.25_count ,1,16
3153403,D,1,DEF    ,Live,D  ,DEF_OTH    ,192,71181
3153403,D,1,DEF    ,PD  ,D  ,DEF_OTH    ,1,336
3153403,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,11414,4356425
3153403,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,4,3633
3153403,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,1,105
3153403,D,1,HEALTHY,Live,D  ,,9,14811
3153403,D,3,DEF    ,Live,D  ,,1,2
3153403,D,3,HEALTHY,Live,D  ,,122,151023
3153403,D,3,HEALTHY,TD  ,D  ,,1,0
3153403,I,1,HEALTHY,Live,I  ,,1,205
3153403,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,3,0
3153403,I,3,HEALTHY,Live,I  ,2.0_norm   ,26,0
3153403,I,3,HEALTHY,PD  ,I  ,2.0_norm   ,1,0
3153403,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,1,0
3153403,I,3,HEALTHY,Live,I  ,4.0_temp   ,1,0
3153403,I,3,HEALTHY,Live,I  ,5.100_count,46,2171
3153403,I,3,DEF    ,Live,I  ,500_count  ,1,358
3153403,I,3,HEALTHY,Live,I  ,7.500_count,99,25551
3153403,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,199,655681
3153403,I,3,HEALTHY,PD  ,I  ,HEALTHY_OTH,1,40353
3153403,I,3,HEALTHY,Live,I  ,,4,8083
3153404,C,1,DEF    ,Live,C  ,11_count   ,6,43
3153404,C,1,HEALTHY,DD  ,C  ,2.0_norm   ,2,0
3153404,C,1,HEALTHY,Live,C  ,2.0_norm   ,31,0
3153404,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,10,0
3153404,C,1,DEF    ,Live,C  ,25_count   ,4,79
3153404,C,1,HEALTHY,Live,C  ,3.0_adv    ,121,0
3153404,C,1,HEALTHY,Live,OTH,3.0_adv    ,5,0
3153404,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,1,0
3153404,C,1,HEALTHY,Live,C  ,5.11_count ,90,515
3153404,C,1,DEF    ,Live,C  ,50_count   ,13,469
3153404,C,1,HEALTHY,Live,C  ,7.25_count ,116,2062
3153404,C,1,HEALTHY,Live,OTH,7.25_count ,1,14
